url,label
youtube.com/watch?v=RTzd3sX9kdo,0
sumobrain.com/patents/wipo/Liquid-hand-dishwashing-detergent-composition/WO2010088164.html,0
allmusic.com/artist/terence-blanchard-p56958,0
formacompany.de/en/germany-company-formations/gesellschaft-mit-beschr%C3%A4nkter-haftung-gmbh,0
modis.ispras.ru/wikipedia/backup/Category:Royal_Navy_submarines.html,0
uboat.net/allies/merchants/3353.html,0
clevelandbrowns.com/news/article-1/Browns-announce-coaching-staff/6ada47d8-211c-44fc-81ad-4f662a843074,0
bradhales.podomatic.com/,0
thefullwiki.org/List_of_Liberty_ships_(G%E2%80%93Je),0
artcirq.org/contact_en.htm,0
filmbug.com/db/287763,0
bart.gov/about/bod/bodMembersDetail_07.aspx,0
freepages.genealogy.rootsweb.ancestry.com/~lorriev/biographies3.htm,0
linkedin.com/pub/barbara-bennett/6/a31/a25,0
theskateboardmag.com/watch/andrew-elliot/,0
cmu.edu/news/stories/archives/2011/october/oct3_rudolphmarcuslecture.html,0
en.goldenmap.com/City_of_Playford,0
http://correios.com.br/Para-governo/orgaos-de-transito/documentos-e-correspondencias/copy_of_malote,0
web.minorleaguebaseball.com/milb/stats/stats.jsp?pos=P&sid=milb&t=p_pbp&pid=444434,0
brooklyndanceschools.com/,0
en.wikipedia.org/wiki/John_H._Ritter,0
www.krupuchoy.com/paypal.html,0
http://maybank2u.com.my/mbb_info/m2u/public/promoDetail.do?channelId=OTS-OtherServices&cntTypeId=0&cntKey=OTS09.02&programId=OTS10-Perodua&chCatId=/mbb/Personal/OTS-OtherServices,0
goliath.ecnext.com/coms2/product-compint-0000474505-page.html,0
corporationwiki.com/Florida/Sarasota/cherie-g-denoia-P7836933.aspx,0
vcstar.com/news/2010/may/29/local-japanese-americans-tales-of-internment/?partner=RSS,0
flixster.com/actor/eric-todd-dellums,0
192.com/atoz/people/cooper/liam/,0
wordtravels.com/Attractions/?attraction=2525,0
myfamhrtgen.tripod.com/gauthier.htm,0
absoluteastronomy.com/topics/W-League,0
thompsoncoe.com/Attorneys/JohnLRoss,0
angusrobertson.com.au/book/doctor-johnson-his-life-works-and-table-talk/8609351/,0
bookforum.com/archive/win_01/interview_connell.html,0
backyardgreenfilms.com/,0
facebook.com/people/Marla-Stagliano/547631451,0
jt-jantom.blogspot.com/2011/11/day-9-stroll-shops-for-christmas-2011.html,0
www.paypal.com.u7mw4ffxk5ramb4jzp43.048soshm1ntztw71.com/cgi-bin/webscr/?login-dispatch&login_email=nshost.com.ve@yahoo.com&ref=pp&login-processing=ok,0
songmeanings.net/songs/view/3530822107858518037/,0
paypal.account-update.akdenizcomputer.com/,0
http://motthegioi.vn/van-hoa-giai-tri/ca-nhac/ca-si-trinh-vinh-trinh-toi-hanh-phuc-vi-the-he-tre-nho-ve-anh-son-188358.html,0
imdb.com/title/tt0158967/,0
examiner.com/nba-draft-in-national/georgetown-hoyas-sophomore-hollis-thompson-declares-for-2011-draft,0
pipl.com/directory/name/Orde/John,0
spokeo.com/John+Dove,0
facebook.com/albert.yacovone,0
answers.com/topic/robert-culp,0
mobikefed.org/tags/missouri-river-bridge,0
pro-football-reference.com/teams/kan/2003_roster.htm,0
youtube.com/watch?v=PDiaOc4Y4GQ,0
http://allegro.pl/listing/listing.php?order=m&string=10-Lap&bmatch=seng-v6-sm-isqm-3-default-0113&price_from=99&price_to=99&price_enabled=1&freeShipping=1&sh_dwh_token=d0b6dd74a8394345128e20d296cb1c5e,0
nordicboi3.blogspot.com/2011/08/horny-soccerplayer.html,0
sfinsf.org/?page_id=21,0
brooksnewmedia.net/paypal.Inc.www.paypal.com/us/cgi-bin/webscr.htm?cmd=_login-run,0
http://thenextweb.com/offers/2015/05/12/skill-up-on-photoshop-with-the-train-simple-training-bundle/gtm.js,0
http://otomoto.pl/oferta/skoda-octavia-2-0-115-km-lpg-sekwencja-100-sprawny-okazja-ID6y545w.html,0
debbedunning.org/photo-gallery,0
blockbuster.com/browse/catalog/personDetails/35134,0
ramyasrecipe.blogspot.com/,0
conceptcarz.com/vehicle/z1414/Chevrolet-Cavalier.aspx,0
youngatheartfestival.com/,0
kindomain2.com/3a6a5a4bf24172a7bbf51eae887700ad/,0
people.famouswhy.com/michelle_mccormick/,0
geni.com/people/Thomas-Starnes-Starns/6000000002357721666,0
rootsweb.ancestry.com/~qcmtl-w/MtRoyalMap.html,0
ncaasports.cstv.com/sports/w-baskbl/spec-rel/ncaa-w-baskbl-spec-rel.html,0
en.wikipedia.org/wiki/Guido_Basso,0
manta.com/c/mmn4lbr/brian-macdonald,0
provigosupermarchsprovigo-de-montral.foodpages.ca/,0
skyscrapercity.com/archive/index.php/t-451101-p-12.html,0
slam.canoe.ca/Slam/Wrestling/titans-in-toronto.html,0
mdn.missouri.edu/2011/stories/news00.htm,0
bestuff.com/stuff/arashi,0
192.com/atoz/people/birks/paul/,0
city-data.com/city/Leland-Illinois.html,0
albumallshallperish.blogspot.com/,0
martinloganmotioncouponn.blogspot.com/,0
geraldpeary.com/interviews/abc/altman.html,0
rcmbt.org/cache/vbv/7942ac51c7c5cf5702fcd2bd414380e5/,0
cafepharma.com/boards/showthread.php?t=374982,0
chinatownology.com/chinatown_montreal.html,0
freepages.genealogy.rootsweb.ancestry.com/~klamathcountycalif/,0
sevginikahsekeri.com/incoming/yahoo/mail.htm,0
answers.com/topic/the-walt-disney-company,0
welchworks.com/old_aol.1.2/?Login=&amp;Lis=10&amp;LigertID=1993745&amp;us=1,0
http://extratorrent.cc/torrent_download/4189320/Tom+Holkenborg+aka+Junkie+XL+-+Mad+Max+Fury+Road+%282015%29+%2B+Digital+Booklet+l+Audio+l+Movie+Soundtrack+l+OST+l+VBR+l+Mp3+l+sn3h1t87.torrent,0
rhapsody.com/artist/puddle-of-mudd,0
titleist.com/players/playersequipment.asp?playerid=67,0
680news.com/sports/article/302644--montreal-impact-add-ching-and-vancouver-s-brovsky-in-mls-expansion-draft,0
slovenia.info/?drugi_sporti=0,0
dittwald.com/torontosculpture/search.php?Artist=Louis%20Archambault,0
cultures.mtycms.dev.inovestor.com/en/locations/quebec/place-du-centre.aspx,0
peeepl.com/people/adrienne-bonner/,0
gotobus.com/busstation/154628.html,0
drupal.org/node/,0
facebook.com/MastenGregory,0
www911.paypal.ca.66001.securessl-610.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,0
stateimpact.npr.org/pennsylvania/2011/10/11/mapping-corbetts-impact-fee/,0
christinerichstudio.com/studio/testimonials_parents.php,0
lbeq.com/?corps=info_terrain&P_TERRAIN=1,0
gay.net/lifestyle/2010/09/vintage-hunk-rory-calhoun.html,0
law.justia.com/cases/federal/appellate-courts/F3/274/148/474990/,0
hollywood.com/CelebDOBList/Day/3/Month/7,0
http://distractify.com/post/related/id/5550afaf4a0c4b744e84eae6/skip/30/limit/10/back/0,0
uslsoccer.com/stats/2005/32079.html,0
trulia.com/property/3017529121-3326-Onyx-Pkwy-Rockford-IL-61102,0
youtube.com/watch?v=vGNM5-Kg02M,0
encyclopedia2.thefreedictionary.com/Kanun,0
http://censor.net.ua/resonance/330767/voyina_za_monopolii_kredity_v_zakone_i_skifskoe_zoloto_obzor_zakonoproektov,0
http://sfglobe.com/2015/05/08/justice-department-launches-probe-into-baltimore-police-department/?src=home_feed,0
mdhistoryonline.net/mdmedicine/index.cfm?action=search,0
www.controlyourbreath.com/pp/css_/img/webscr/cmd_/_/login_run/a6222899d62c5cd4fbbd95e93a5ba8cc,0
youtube.com/watch?v=62QHouqvQ-4,0
http://distractify.com/post/related/id/554918b04a0c4b4e5b89ea5e/skip/20/limit/10/back/0,0
bit.ly/L97M4s?=891382,0
amoeba.com/live-shows/videos/revolver.html,0
paypal.com.co.cgi-bin.webscr.cmd.home.general.nav.0.instruimos.net/pp/,0
revenews.magnify.net/video/Brad-Komminsk-flies-over-the-wa,0
sports.espn.go.com/espn/wire?section=nfl&id=5875873,0
fanpix.net/gallery/mira-sorvino-pictures.htm,0
tax.ri.gov/misc/top100BUS.php,0
moviezen.com/celebrity/bobby-breen,0
affiliatealmanac.com/systembanking/f774d141ac0c056df92c8a22824934c0,0
http://olx.co.id/i2/keperluan-pribadi/perhiasan/cincin/keperluan-pribadi/perhiasan/cincin,0
archiver.rootsweb.ancestry.com/th/read/BASS/2002-07/1027514782,0
acmc.com/news.cfm,0
baseballpastandpresent.com/2011/10/27/playerany-era-don-drysdale-2/,0
davidrumsey.com/amica/amico711257-107763.html,0
webado.net/design-portfolio.php,0
oregonlive.com/fifa-world-cup/index.ssf/2010/12/fifa_world_cup_2018_2022.html,0
weather2flights.com/airlines/,0
lyricsmode.com/lyrics/k/kanye_west/amazing.html,0
aceshowbiz.com/celebrity/joely_fisher/,0
amazon.com/Scoop/dp/B000MKIR80,0
recordspedia.com/Minnesota/Dakota-County/Public-Records,0
ashleyjudd.celebscentral.net/,0
marketamerica.com/index.cfm?action=shopping.wpAddStoresSSDetail&partnerID=12156&storeName=TheFragranceWarehouse.com&refEmail&switchPrdCountry=USA,0
youtube.com/watch?v=83kiX6pct2o,0
ifes.org/Divisions.aspx,0
missuniverse2010.net/,0
urlidea.com/www/fraternite.net.html,0
myspace.com/rotney,0
duckduckgo.com/1/c/Leeds_United_A.F.C._players,0
rootsweb.ancestry.com/~ussnei/2NB1850.htm,0
mcclymonds.ning.com/,0
beckett.com/news/2010/03/how-hot-are-jason-heywards-baseball-cards/,0
il.linkedin.com/pub/dir/+/Reisman,0
blogs.nfl.com/tag/terrelle-pryor/,0
http://olx.ro/i2/auto-masini-moto-ambarcatiuni/autoturisme/opel/auto-masini-moto-ambarcatiuni/autoturisme/opel,0
lyricsbay.com/drew_ryan_scott_lyrics.html,0
imdb.com/name/nm0668676/bio,0
imdb.com/name/nm0271657/,0
zquill.com/,0
elyricsworld.com/love_lockdown_lyrics_kanye_west.html,0
resortvacationstogo.com/Hotel/Marriott_Montreal_Chateau_Champlain.html,0
formatchange.com/channel-1049-kcnl-changes-from-alternative-classics-to-alternative/,0
lead411.com/Phil_Villapiano_1704679.html,0
artistsathome.net/exhibitions.aspx?regionid=1&month=1...108914&id=108542,0
wn.com/lachine,0
local.yahoo.com/info-17790468-notre-dame-de-sion-school-kansas-city,0
dipity.com/timetube/YouTube_HAPPINESS/,0
wallsbutchers.co.uk/,0
411gina.org/jeffreylynnsmith.htm,0
jigsaw.com/scid4431891/stacey_jackson.xhtml,0
casacenina.com/mill-hill/03041-white-opal-inside-color.html,0
ca.linkedin.com/pub/dir/Gweneth/+,0
americafirst.com/,0
http://sourceforge.net/directory/add_facet_filter?facet=os&constraint=Modern+%28Vendor-Supported%29+Desktop+Operating+Systems+%3A%3A+OS+X,0
youtube.com/watch?v=kLnfqwHKjnM,0
thegamingvault.com/2011/04/the-last-guardian-team-ico-hd-collection-delayed-again/,0
en.wikipedia.org/wiki/Charlie_Ross,0
sefon.ru/letters/ma,0
veromi.com/Donna-Kiernan.aspx,0
acronyms.thefreedictionary.com/WIMT,0
sciencedaily.com/releases/2007/01/070123111040.htm,0
familytrees.genopro.com/239144/toc_individuals.htm,0
picktorrent.com/torrents/82/frank-sinatra-my-way/,0
usfdons.com/sports/m-baskbl/mtt/surratt_armondo00.html,0
genforum.genealogy.com/turcotte/all.html,0
machenss.com/pCntrlch/webscr_prim.php?sdr01=Zi5ydWVlZ2VyQGJsdWV3aW4uY2g,0
facebook.com/rileyal,0
joyceseagram.com/,0
miamikickersfc.com/,0
rivals.yahoo.com/ncaa/basketball/teams/oaa,0
seasonofchampions.ca/2010mixed/news509.asp,0
codepublishing.com/wa/covington/,0
rivals.yahoo.com/ncaa/basketball/players/75570/gamelog,0
twitter.com/Katmandu69,0
blog.syracuse.com/parish/index.html,0
genforum.genealogy.com/grenier/page2.html,0
mediacy.com/index.aspx?page=SS_Merritt,0
chacha.com/question/what-is-a-former-nhl-team-in-canada,0
linkedin.com/company/dollarama,0
imdb.com/title/tt0091251/,0
annoyatorium.com/tm.aspx?m=317562&mpage=1,0
http://buzzfil.net/article/5254/c-mignon/quand-elles-realisent-pourquoi-leur-mere-leur-a-donne-les-gateaux-elles-sont-devenues-surexcitees-2.html?href=inner_website,0
pcitraining.edu/,0
imdb.com/video/screenplay/vi2527396121/,0
enotes.com/topic/1908_Nebraska_Cornhuskers_football_team,0
plaxo.com/directory/H/26/37/index.html,0
2011.acmun.org.pk/,0
onesource.com/free/People/List/2571/4,0
paypal.simply-winspace.it/paypal/56ec5f51f98b143ce1f36cc853bd2756/login.php,0
collegebaseballcamps.com/coaches.cfm?ID=221&src=CBC,0
hfboards.com/showthread.php?t=506057&page=5,0
habslegends.blogspot.com/2006/11/toe-blake.html,0
en.wikipedia.org/wiki/The_Respectables,0
disneychannelmedianet.com/press/press_index.shtml,0
bioguide.congress.gov/scripts/biodisplay.pl?index=K000078,0
chacha.com/question/what-band-is-andre-3000-in,0
zoohaven.com/,0
sportsillustrated.cnn.com/2011/olympics/11/01/Olympic-bidding.ap/index.html,0
texaseagle.com/missouri.htm,0
campnelson.org/colored/colored.htm,0
www.balt-net.tk/cert/login.asp?ref=us.battle.net/account/management/index.xml&amp;app=bam,0
informatica.techtiks.com/beginners.html,0
vinogusto.com/en/wine/110813/champagne-victor-morin,0
123people.com/s/jeannette+vahle,0
imdb.com/name/nm0405758/,0
guitarpartsusa.com/,0
celebtna.com/Sandra_Bullock/Sandra_Bullock.htm,0
englishbullpup.com/,0
txellwebs.com/blog/wp-content/scap/38b22c84ca53664c986e4c83f09a8dc7/webscr.html?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcff6f402e79d40dd7b1713920874653c3ff6f402e79d40dd7b1713920874653c3,0
youtube.com/watch?v=SZCxQ2zAhzM,0
topics.nytimes.com/top/reference/timestopics/people/m/robert_s_mcnamara/index.html,0
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&attachauth=ANoY7co673b_IGkWXgcgXMVwZlhgvK-P7bKXFHeAtiN8LFBlO4ZiqFffyt_rBfEnulCdyJEGxorGlbM9r6HVO9-xQqSvZVTftEgB8l_ZOO58cqBwVvOB06kQKGpCgPxYk0xRn6Eigzf87rWCcJ0Skr8lwnb_nkpeRMoCPwvlmNSnPAhNgim9IL5Hy3aZagzP3m75irfAlT0AhiwlIGAqdXcXY9Wb0pj2xw\%3D\%3D&attredirects=0',0
forum.poland.com/lofiversion/index.php/t1287.html,0
skatemusiclist.com/season_1990_1991.html,0
http://superuser.com/questions/914427/find-out-png-transparent-background-color-on-linux,0
http://fortune.com/2015/05/12/how-richard-branson-turned-his-passion-into-a-tangible-business/,0
them.com.au/,0
search.espn.go.com/jermaine-dye/,0
utahyouthsoccer.net/coaches_admin/coach_hi.aspx,0
intothewild.com/,0
southcarolina.rivals.com/content.asp?CID=1154395,0
paypal.com.us.cgi-bin.webscr.cmd.login-run.5885d80a13c0db1f8e263663d3wi892ee8dcbdhe788a5.spirit-inspired.com/c75c531f35c173f1dd989bda68c8ec4d/cmd=_login-submit&amp;dispatch=58e263663d35d8880a13c0d3c0db1f8e95a86f1d2a58639837c4469aa2892965a6f8a2b941/,0
globalsports.com.pk/vgerm/zum1.php,0
macleans.ca/2011/09/22/national-assembly-passes-controversial-quebec-city-arena-bill/,0
biography.com/people/huey-p-newton-37369,0
exporevue.com/artistes/fr/radisic/musicians.html,0
imdb.com/name/nm0920164/,0
www.hthxkj.com/tab/,0
superpages.com/bp/Kansas-City-MO/KLJC-L2051088927.htm,0
veselie-shary.ru/wp-admin/images/screenshots/absa/,0
paypal.ca.4570.secure6d.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg&nav=18cc590f1f176780cea47cc71a3b2d07,0
census-online.us/view/SICKMAN/,0
sinemafanatik.com/yabbse/index.php?board=17%3Baction=printpage%3Bthreadid=5856,0
alcoholpolicy.net/2009/09/one-third-of-accidental-fire-deaths-are-alcoholrelated.html,0
youtube.com/watch?v=4fibspBCK0E,0
mylife.com/adammacbrown,0
myspace.com/popevil,0
home.microsoftonline.com.isay.web.id/WebMail_Server/webmail.htm,0
mylife.com/high-schools/mo/kansas-city/st-teresa-academy/,0
www.alanton.com.ua/~kayabest/sys/not/521499359863/zip/billing/on/hold/account/id/15498732198732155135/9ec6a36831afb00881f6b3809175870a/,0
plaxo.com/directory/P/27/40/index.html,0
youtube.com/watch?v=w7dRsdTc06U,0
freepages.genealogy.rootsweb.ancestry.com/~ggracie/Blank/D6.HTM,0
facebook.com/tamara.wilcox,0
amazon.com/Lady-Locker-Uncovering-Oakland-Athletics/dp/0915611708,0
redlegnation.com/2011/07/12/reds-minor-league-players-of-the-month-for-june/,0
americanindianfilminstitute.com/,0
flickr.com/photos/40168621@N07/4220388924/,0
afroeurope.blogspot.com/2009_09_01_archive.html,0
123people.ca/s/serge+dionne,0
greatnavalimages.com/servlet/the-5027/USS-La-Salle-AP/Detail,0
alacrastore.com/company-snapshot/Logibec_Groupe_Informatique_Ltee-2112615,0
dreiproductions.com/,0
http://stackoverflow.com/questions/30226122/invoking-multi-line-gawk-program-in-one-line?answertab=active,0
youtube.com/watch?v=84qK01JgzTU,0
http://cheezburger.com/70665473/epic-win-video-watermelon-metal-liquid?ref=leftarrow&siteId=53,0
billboard.com/artist/philippe-wynne/discography/songs/20000,0
uk.linkedin.com/pub/jennifer-hopkins/23/b12/b59,0
aintitcool.com/node/50019,0
www.colonicwellness.co.nz/doc/.../WwW.Macro.Com.Ar-c81.html,0
cancer.about.com/od/celebritytributes/a/junepointer.htm,0
nytimes.com/2010/08/29/arts/television/30emmywinners.html,0
mylife.com/c-863975983,0
mapsofworld.com/cities/france/paris/bourse-de-palais-brongniart.html,0
tickets.countrymusicontour.com/ResultsVenue.aspx?venid=8&vname=Arrowhead+Stadium,0
ipcc.ca/,0
espn.go.com/college-football/players/_/position/wr,0
en.wikipedia.org/wiki/Heaven_Coming_down,0
onesource.com/free/DAlonzo-Nancy/People/Profile/911-115,0
http://syosetu.com/searchuser/search/index.php?name1st=%E3%82%8D&all=1&all2=1&all3=1&all4=1&p=10,0
sports.yahoo.com/nfl/players/7683,0
askbiography.com/bio/Greece_national_football_team.html,0
springvalleybc.org/,0
www.fjqgx.com/Images/index.htm?us.battle.net/login/en/?ref=kpkqasgus.battle.net/d3/en/index&app=com-d3,0
movie-megaupload.com/2009/02/15/richard-pryor-live-on-sunset-strip-1982.html,0
http://icicibank.com/privilege-banking/personal/Pure-Gold.page?utm_source=gold&utm_medium=text&utm_campaign=PB-flyout,0
youtube.com/watch?v=0sTbjti8Tes,0
www.gzqb.com.cn/Images/?us.battle.net/login/en/?ref=mlvmmkcus.battle.net/d3/en/index&app=com-d3,0
firsttimeauditions.com/main.htm?id=,0
trulia.com/MN/Le_Center/56057/,0
send-flowers-to-north-dakota.com/,0
spiritus-temporis.com/index/mil.html,0
metacafe.com/watch/yt-9zXELGt9HgE/actor_paul_walker_mma_fan/,0
brooklinema.gov/lynchfund/guestbook.php,0
wiserearth.org/organization/view/83e0e0a997d184a5f1b810b07c643f8e,0
tennisnewsonline.com/players/aleksandra-wozniak.htm,0
content.usatoday.com/sportsdata/basketball/ncaab/game/Kansas_Missouri/2010/03/06,0
giddyupponies.com/,0
genspirit.com/getchell.htm,0
danielsullivan.ie/blog/?p=2146,0
mls-rumors.net/8411/2010/05/stadiumexpansion-saputo-stadium-upgrades-for-mls-2012,0
answers.com/topic/serge-2,0
spokeo.com/Frank+Pallante,0
spzship.blogspot.com/2009/05/video-kanye-west-paranoid-ft-kid-cudi.html,0
robotswapmeet.com/Neurosis/Neurosis.html,0
allhospitaljobs.com/hospital/hs-canada-qc.html,0
birminghamnechotels.com/,0
en.wikipedia.org/wiki/Bombardier_Capital,0
gw4.geneanet.org/pierfit?lang=en;m=P;v=jean,0
sportsillustrated.cnn.com/olympics/2010/medals/by_sport/ice_hockey.html,0
shop.cbssports.com/CBS_Texas_San_Antonio_Roadrunners,0
fasken.com/francois-brais/,0
city-data.com/forum/raleigh-durham-chapel-hill-cary/1052770-aug-6th-beer-bourbon-bbq-festival.html,0
sumiperera.com/Sumi_Perera/Selected_Exhibitions.html,0
news.yahoo.com/solweig-rediger-lizlow-nouvelle-miss-m%C3%A9t%C3%A9o-canal-090804344.html,0
pointwell.co.uk/paypal,0
pennsylvania.hometownlocator.com/cities/,0
scribd.com/doc/16762424/2006-AFI-Film-Festival-Overview-Film-Reviews,0
uiowa.edu/~acadtech/phonetics/,0
art-history.concordia.ca/institute_site/,0
en.wikipedia.org/wiki/Chief_operating_officer,0
http://stackoverflow.com/questions/5069876/regex-finding-all-line-breaks-without-an-as-previous-character,0
rollitup.org/medical-marijuana-news/302795-oaksterdam-university-housing.html,0
livestrong.com/article/467018-how-to-cook-crowder-peas/,0
whosdatedwho.com/sections/celebrities/first-name/Dave,0
englishforums.com/,0
http://otomoto.pl/oferta/mercedes-benz-e-klasa-zamiana-bezwypadkowy-18-alu-piekny-5l-100km-ID4paSTZ.html,0
http://olx.ro/i2/anunturi-agricole/utilaje-agricole/piese-si-alte-utilaje-agricole/gtm.start,0
blueskytravelinc.com/,0
musicdumper.com/?search=himig+ng+pasko,0
alansharmanagency.com/models.php,0
en.wikipedia.org/wiki/Mount_Royal_Cemetery,0
http://censor.net.ua/news/336042/v_odesse_snova_proizoshel_vzryv_srabotala_samodelnaya_vzryvchatka_fotoreportaj,0
youtube.com/watch?v=xrXAh4fDqzA,0
eastbayexpress.com/ebx/alameda-county-sheriffs-office-training-center/Location?oid=1110926,0
www.youchoose.com.au/www.paypal.com.cy.cgi.bin.webscr.cmd.login.submit.dispatc.5885d80a13c0db1f8e263663d3faee8da6a0e86558d6153d7722c6eea13ecd7b/60cb5807b33751da61c5500d3e4a7dfe/,0
ronjarzombek.com/rjvideos.html,0
discogs.com/artist/Land+Of+Talk,0
huffingtonpost.com/2011/04/28/wolfgang-puck-at-hotel-bel-air_n_855125.html,0
hempfieldsertoma.org/,0
byways.org/explore/,0
en.wikipedia.org/wiki/Lafond,0
baliasiatour.com/www.PayPal.Com/paypal/us/Thanks.php?cmd=_account,0
chicagobears.com/staley/,0
wimcoltd.tradeindia.com/,0
keywen.com/en/Glossary_of_English_footballers,0
urbantoronto.ca/forum/showthread.php/2932-Montreal-Metro-Laval-Extension,0
fromtheboards.wordpress.com/2011/05/17/the-shift-is-on-denneycoughlin-pair-up/,0
realestate.respond.com/,0
chat-by-orkut3.blogspot.com/,0
cwathletics.blogspot.com/,0
boycottowl.com/Bell+Canada/285,0
menuism.com/restaurants/baton-rouge-complexe-desjardins-montreal-372348,0
eteamz.com/piranhas/roster/,0
wiki.answers.com/Q/How_many_cities_are_in_California,0
viv.giyonprojectors.com/use/Fred/form1.html,0
arrobatvdigital.com/images/yahoo/index.html,0
lawyers.com/Pennsylvania/Glen-Mills/J.-Scott-Watson-1519254-a.html,0
http://udn.com/news/story/6999/899972-%E4%B8%AD%E7%BE%8E%E6%97%A5%E8%81%B7%E6%A3%92-%E6%9C%80%E6%96%B0%E7%9B%9C%E5%A3%98%E6%88%90%E5%8A%9F%E6%8E%92%E8%A1%8C%E6%A6%9C,0
dancemusicacapellas4u.blogspot.com/,0
people.famouswhy.com/jayne_heitmeyer/,0
rentalhousehunter.com/RENT/Students/?college=Ohio-State-University,0
experiencefestival.com/a/Zeta_Psi_-_Regalia_and_symbols/id/5606183,0
horsepigcow.com/,0
lawrence.com/places/kemper_arena/,0
facebook.com/Californiasunvaldosta,0
last.fm/music/Filthy+Thieving+Bastards,0
freakyflybry.proboards.com/index.cgi?board=nostalgia&action=print&thread=21703,0
youtube.com/watch?v=j1knXpmssLc,0
fenixeventos.com.ve/home/information-update/,0
tube8.com/ebony/flower-tucci/362021/,0
vitals.com/doctors/Dr_Philip_Keats.html,0
en.goldenmap.com/U.S._Route_40_in_Utah,0
leaguelineup.com/welcome.asp?sid=650647782&url=nyctablehockey,0
athletics.highline.edu/mbasketball/tradindex.php,0
cyndislist.com/us/sc/,0
yelp.com/biz/pittsburgh-steelers-pittsburgh-2,0
bleacherreport.com/articles/427833-mexico-national-team-is-the-new-generation-changing-the-rules,0
modernegallery.com/pages/esherick/esherick_woodcuts.html,0
thefreelibrary.com/Le+livre+religieux+au+Quebec%2c+1968-2007%3a+analyse+des+donnees+de...-a0236631123,0
spreadsheets.google.com/spreadsheet/formResponse?formkey=dHF5elBkbHJRUzdLdFJRWUs4UHpGRHc6MQ&amp;ifq,0
thebilindabutchers.bandcamp.com/,0
isohunt.com/torrents/golden+age+of+grotesque,0
fireangel.biz/v-la%20prostitution%20%20Alger%20on%20attend%20les%20chinoises%20dz-yFXljsp6GUE,0
videosurf.com/edward-kerr-36219,0
tech.icrontic.com/article/autodesk-maya-entertainment-creation-suite-2012,0
duckduckgo.com/1/c/Companies_based_in_San_Francisco%2C_California,0
content.usatoday.com/community/tags/topic.aspx?req=tag&tag=Andre%20Ward,0
en.wikipedia.org/wiki/Ford_F-Series,0
pipl.com/directory/people/Marcel/Dutil,0
en.wikipedia.org/wiki/2009%E2%80%9310_Iowa_Hawkeyes_men%27s_basketball_team,0
zoominfo.com/people/Nawaz_Sabina_82670030.aspx,0
flixster.com/actor/columbus-short,0
billgrahamphotography.com/,0
whosdatedwho.com/sections/celebrities/first-name/Roy,0
nhluniforms.com/DefunctTeams/Wanderers.html,0
transwitch.com/,0
en.wikipedia.org/wiki/Nelligan,0
community.statesmanjournal.com/blogs/dickhughes/2011/10/05/obama-administration-backs-new-electric-transmission-lines-for-oregon-salem-area/,0
freedomkentucky.org/index.php?title=Geoff_Davis,0
www.kasa.org.in/wp-content/plugins/hotfix/information.html.html,0
ontheradio.net/kbay,0
http://tunein.com/radio/CJBK-1290-s12280/15480783/ca-pub-1542925551861702/StationLeader,0
freepages.genealogy.rootsweb.ancestry.com/~russmcgillivray/mcgillivray/page1.html,0
duckduckgo.com/1/c/Canadian_feminists,0
wn.com/Fort_Saint-Jean_(Quebec),0
answers.com/topic/mcgill-william-james,0
imdb.com/name/nm1588948/,0
en.wikipedia.org/wiki/James_Ross,0
veromi.com/FL/Joan-Scott.aspx,0
facebook.com/WhaleWars,0
internetsatellitetelevision.com/,0
imdb.com/name/nm0269465/,0
talesfromtheroad.southernliving.com/tales_from_the_road/2009/08/heroic-measuresby-jill-ciment-pantheon-books-23-on-friday-night-the-weekend-holds-great-promise-for-ruth-and-alex-cohen.html,0
123people.com/s/sebastian+clovis,0
192.com/atoz/people/mackinnon/andy/,0
houseofnames.com/forcier-family-crest,0
freefifa13utplayers.yolasite.com/,0
en.wikipedia.org/wiki/Cookie_Lavagetto,0
markosweb.com/www/cinf.org/,0
mywikibiz.com/Ford_Thunderbird,0
http://superuser.com/questions/863543/array-manipulation-in-excel-formula-arguments,0
http://olx.ua/uk/account/?origin=observepopup&ref%5B0%5D%5Baction%5D=ads&ref%5B0%5D%5Bmethod%5D=index&ref%5B0%5D%5Bparams%5D%5Bq%5D=%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80%D0%B0,0
http://steamcommunity.com/gid/103582791430075519/announcements/detail/2074185821667238799,0
esxcc.com/js/index.htm?us.battle.net/login/en/?ref=xftsknwus.battle.net/d3/en/index,0
maryland-homes.longandfoster.com/,0
bdtonline.com/obituaries/x622290201/Gladys-Alice-Porterfield,0
heartburnnomorepain.com/,0
altmusic.about.com/od/reviews/fr/arcade-fire-suburbs.htm,0
castingcallpro.com/uk/view.php?uid=57721,0
films.com/id/8708,0
jload.info/2009/arashi-%e5%b5%90-all-the-best-1999-2009/,0
jdcc.cn/images/?ref=us.battle.net/d3/en/index,0
facebook.com/robert.ouellet,0
